162001;876;30704
162002;876;30705
162003;876;30706
162004;876;30707
162005;876;30708
162006;876;30709
162007;876;30710
162008;876;30711
162009;876;30712
162010;876;30713
162011;876;30714
162012;876;30715
162013;876;30716
162014;876;30717
162015;876;30718
162016;876;30719
162017;876;30720
162018;876;30721
162019;876;30722
162020;876;30723
162021;876;30724
162022;876;30725
162023;876;30726
162024;876;30727
